  days     volume       vol_drain     vol_macro      delta_vol      del_vol_drain  del_vol_macro  rainfall       irrigation     recharge       macro_rech     total_rech     gw_withdrawal  net_recharge   runoff         pot_evap       evaporation    gw_pot_evap     balance        elevation      depth-to-water
    31   75.00382      0.6349198E-02   0.000000     -0.2407223E-02  0.5509574E-06   0.000000      0.2000000E-03   0.000000      0.1269058E-02   0.000000      0.1269058E-02   0.000000      0.1269058E-02   0.000000      0.3700000E-02  0.1337614E-02  0.2362386E-02  0.5710927E-14   228.0799      -78.07990    
    32   75.00651      0.6349199E-02   0.000000      0.2683143E-02  0.1093620E-08   0.000000      0.5200000E-02   0.000000      0.1269619E-02   0.000000      0.1269619E-02   0.000000      0.1269619E-02   0.000000      0.3450000E-02  0.1247237E-02  0.2202763E-02 -0.5505579E-14   228.0799      -78.07990    
    33   75.00428      0.6348649E-02   0.000000     -0.2226500E-02 -0.5496475E-06   0.000000      0.2000000E-03   0.000000      0.1270188E-02   0.000000      0.1270188E-02   0.000000      0.1270188E-02   0.000000      0.3200000E-02  0.1156862E-02  0.2043138E-02  0.2086222E-14   228.0799      -78.07990    
    34   75.00187      0.6348112E-02   0.000000     -0.2407025E-02 -0.5369668E-06   0.000000      0.2000000E-03   0.000000      0.1269987E-02   0.000000      0.1269987E-02   0.000000      0.1269987E-02   0.000000      0.3700000E-02  0.1337575E-02  0.2362425E-02 -0.8789844E-14   228.0799      -78.07990    
    35   74.99963      0.6347578E-02   0.000000     -0.2245295E-02 -0.5345935E-06   0.000000       0.000000       0.000000      0.1269795E-02   0.000000      0.1269795E-02   0.000000      0.1269795E-02   0.000000      0.2700000E-02  0.9760345E-03  0.1723966E-02  0.9185361E-15   228.0799      -78.07990    
    36   74.99724      0.6347041E-02   0.000000     -0.2389665E-02 -0.5367304E-06   0.000000       0.000000       0.000000      0.1269609E-02   0.000000      0.1269609E-02   0.000000      0.1269609E-02   0.000000      0.3100000E-02  0.1120593E-02  0.1979407E-02 -0.3623837E-14   228.0799      -78.07990    
    37   74.99514      0.6346310E-02   0.000000     -0.2100269E-02 -0.7306584E-06   0.000000       0.000000       0.000000      0.1269620E-02   0.000000      0.1269620E-02   0.000000      0.1269620E-02   0.000000      0.2300000E-02  0.8313802E-03  0.1468620E-02  0.3024924E-16   228.0799      -78.07990    
    38   74.99320      0.6345397E-02   0.000000     -0.1936226E-02 -0.9134549E-06   0.000000      0.2000000E-03   0.000000      0.1269638E-02   0.000000      0.1269638E-02   0.000000      0.1269638E-02   0.000000      0.2400000E-02  0.8675011E-03  0.1532499E-02 -0.5279739E-14   228.0799      -78.07990    
    39   74.99081      0.6344496E-02   0.000000     -0.2389035E-02 -0.9008044E-06   0.000000       0.000000       0.000000      0.1269450E-02   0.000000      0.1269450E-02   0.000000      0.1269450E-02   0.000000      0.3100000E-02  0.1120486E-02  0.1979514E-02  0.6061124E-14   228.0799      -78.07990    
    40   74.98826      0.6343584E-02   0.000000     -0.2550227E-02 -0.9123650E-06   0.000000      0.2000000E-03   0.000000      0.1269261E-02   0.000000      0.1269261E-02   0.000000      0.1269261E-02   0.000000      0.4100000E-02  0.1481878E-02  0.2618122E-02 -0.6500226E-14   228.0799      -78.07990    
