days,vol_upper,vol_lower,vol_drain,vol_macro,del_vol_upper,del_vol_lower,del_vol_drain,del_vol_macro,rainfall,irrigation,drain_upper,macro_upper,drain_lower,overflow_lower,total_rech,gw_withdrawal,net_recharge,runoff,pot_evap_upper,evap_upper,pot_evap_lower,evap_lower,gw_pot_evap,balance,elevation,depth-to-water,
730,0.3127421,0.000000,2.4342205E-02,0.000000,6.2742051E-02,0.000000,1.7515086E-02,0.000000,0.2502000,2.2928398E-02,0.1469613,0.000000,0.000000,0.000000,0.1469613,1.1464199E-02,0.1354971,0.000000,7.7617935E-02,4.5909919E-02,0.000000,0.000000,3.1708016E-02,1.5265567E-16,2.303184,-2.303184
761,0.2500000,0.000000,6.7813447E-03,0.000000,-6.2742051E-02,0.000000,-1.7560860E-02,0.000000,5.0800001E-02,3.0151909E-03,9.3207607E-02,0.000000,0.000000,0.000000,9.3207607E-02,1.5075954E-03,9.1700011E-02,0.000000,7.9184782E-02,4.0910496E-02,0.000000,0.000000,3.8274286E-02,3.1571967E-16,2.000000,-2.000000
790,0.2508081,0.000000,6.3558931E-03,0.000000,8.0813326E-04,0.000000,-4.2545165E-04,0.000000,9.8000003E-03,6.4822467E-02,3.7242134E-02,0.000000,0.000000,0.000000,3.7242134E-02,3.2411234E-02,4.8309008E-03,0.000000,8.1872827E-02,3.6997651E-02,0.000000,0.000000,4.4875175E-02,2.4025920E-16,2.004039,-2.004039
821,0.2500000,0.000000,6.3595748E-03,0.000000,-8.0813326E-04,0.000000,3.6817647E-06,0.000000,8.0399999E-02,1.8206384E-02,4.9844233E-02,0.000000,0.000000,0.000000,4.9844233E-02,9.1031921E-03,4.0741041E-02,0.000000,0.1045000,4.9566602E-02,0.000000,0.000000,5.4933400E-02,1.0842022E-16,2.000000,-2.000000
851,0.2500000,0.000000,6.3459978E-03,0.000000,0.000000,0.000000,-1.3576976E-05,0.000000,5.7800000E-02,5.6183296E-02,4.6007440E-02,0.000000,0.000000,0.000000,4.6007440E-02,2.8091648E-02,1.7915792E-02,0.000000,0.1459000,6.7989433E-02,0.000000,0.000000,7.7910567E-02,1.9602375E-16,2.000000,-2.000000
882,0.2500000,0.000000,6.3459978E-03,0.000000,0.000000,0.000000,0.000000,0.000000,1.9000000E-02,0.1134424,4.0231245E-02,0.000000,0.000000,0.000000,4.0231245E-02,5.6721194E-02,-1.6489949E-02,0.000000,0.2035000,9.2211144E-02,0.000000,0.000000,0.1112889,1.2490009E-16,2.000000,-2.000000
912,0.2500000,0.000000,6.3459978E-03,0.000000,0.000000,0.000000,0.000000,0.000000,1.4000000E-03,0.1344139,3.8075987E-02,0.000000,0.000000,0.000000,3.8075987E-02,6.7206952E-02,-2.9130965E-02,0.000000,0.2163000,9.7737917E-02,0.000000,0.000000,0.1185621,3.0531133E-16,2.000000,-2.000000
943,0.2500000,0.000000,6.3459978E-03,0.000000,0.000000,0.000000,0.000000,0.000000,2.0000001E-04,0.1608996,3.9345187E-02,0.000000,0.000000,0.000000,3.9345187E-02,8.0449805E-02,-4.1104618E-02,0.000000,0.2694500,0.1217544,0.000000,0.000000,0.1476956,2.7755576E-16,2.000000,-2.000000
974,0.2500000,0.000000,6.3459978E-03,0.000000,0.000000,0.000000,0.000000,0.000000,4.0000002E-04,0.1277136,3.9345187E-02,0.000000,0.000000,0.000000,3.9345187E-02,6.3856814E-02,-2.4511627E-02,0.000000,0.1964500,8.8768441E-02,0.000000,0.000000,0.1076816,3.3306691E-16,2.000000,-2.000000
1004,0.2824129,0.000000,1.3635747E-02,0.000000,3.2412855E-02,0.000000,7.2897496E-03,0.000000,0.1122000,5.2778273E-02,5.8584677E-02,0.000000,0.000000,0.000000,5.8584677E-02,2.6389136E-02,3.2195541E-02,0.000000,0.1361500,6.6690994E-02,0.000000,0.000000,6.9459007E-02,4.8225313E-16,2.159102,-2.159102
1035,0.2614059,0.000000,8.8992764E-03,0.000000,-2.1006917E-02,0.000000,-4.7364710E-03,0.000000,9.3400000E-02,0.000000,7.9951445E-02,0.000000,0.000000,0.000000,7.9951445E-02,0.000000,7.9951445E-02,0.000000,7.4600002E-02,3.9191944E-02,0.000000,0.000000,3.5408058E-02,6.9388939E-18,2.056648,-2.056648
1065,0.3008236,0.000000,1.6531016E-02,0.000000,3.9417655E-02,0.000000,7.6317398E-03,0.000000,0.1146000,2.0876741E-02,5.2356791E-02,0.000000,0.000000,0.000000,5.2356791E-02,1.0438371E-02,4.1918420E-02,0.000000,7.4550000E-02,3.6070557E-02,0.000000,0.000000,3.8479443E-02,9.3675068E-17,2.247069,-2.247069
1096,0.2800702,0.000000,1.2149201E-02,0.000000,-2.0753418E-02,0.000000,-4.3818157E-03,0.000000,9.3800002E-02,0.000000,7.9908824E-02,0.000000,0.000000,0.000000,7.9908824E-02,0.000000,7.9908824E-02,0.000000,7.4400000E-02,3.9026412E-02,0.000000,0.000000,3.5373588E-02,-1.1449175E-16,2.147790,-2.147790
1127,0.2500000,0.000000,6.5301812E-03,0.000000,-3.0070174E-02,0.000000,-5.6190193E-03,0.000000,4.7400003E-02,2.0828715E-02,5.4559627E-02,0.000000,0.000000,0.000000,5.4559627E-02,1.0414358E-02,4.4145269E-02,0.000000,0.1045000,4.9358285E-02,0.000000,0.000000,5.5141718E-02,2.5673907E-16,2.000000,-2.000000
1155,0.2840330,0.000000,1.1906159E-02,0.000000,3.4033010E-02,0.000000,5.3759782E-03,0.000000,7.7600001E-02,4.7456325E-02,3.8133251E-02,0.000000,0.000000,0.000000,3.8133251E-02,2.3728162E-02,1.4405088E-02,0.000000,0.1013000,4.7514087E-02,0.000000,0.000000,5.3785912E-02,7.4593109E-17,2.166908,-2.166908
1186,0.2604767,0.000000,8.5173233E-03,0.000000,-2.3556273E-02,0.000000,-3.3888361E-03,0.000000,6.9200001E-02,1.2990820E-02,5.6262868E-02,0.000000,0.000000,0.000000,5.6262868E-02,6.4954100E-03,4.9767458E-02,0.000000,0.1095941,5.2873063E-02,0.000000,0.000000,5.6721054E-02,2.9316827E-16,2.052061,-2.052061
1216,0.2598379,0.000000,8.8539676E-03,0.000000,-6.3886402E-04,0.000000,3.3664430E-04,0.000000,8.7200000E-02,2.7310948E-02,5.0218155E-02,0.000000,0.000000,0.000000,5.0218155E-02,1.3655474E-02,3.6562681E-02,0.000000,0.1346559,6.4595013E-02,0.000000,0.000000,7.0060870E-02,1.5959456E-16,2.048905,-2.048905
1247,0.2500000,0.000000,6.3459978E-03,0.000000,-9.8378725E-03,0.000000,-2.5079697E-03,0.000000,7.2000004E-03,0.1342691,4.2205507E-02,0.000000,0.000000,0.000000,4.2205507E-02,6.7134559E-02,-2.4929053E-02,0.000000,0.2466000,0.1116095,0.000000,0.000000,0.1349905,9.3675068E-17,2.000000,-2.000000
1277,0.2500000,0.000000,6.3459978E-03,0.000000,0.000000,0.000000,0.000000,0.000000,2.0000001E-04,0.1527847,3.8075987E-02,0.000000,0.000000,0.000000,3.8075987E-02,7.6392344E-02,-3.8316356E-02,0.000000,0.2543000,0.1149087,0.000000,0.000000,0.1393913,3.0531133E-16,2.000000,-2.000000
